,Jumlah Hari Hujan (hari),Tekanan Udara (mb),Penyinaran Matahari (%),Suhu (?C),Kecepatan Angin (m/det),Kelembaban
25,0.08857305011483405,0.45403456411980264,0.026376231351174194,0.013384363857251955,0.0008729452026197495,0.03688944555092957
26,0.08510263002257286,0.454172756880759,0.031011499481744413,0.012989500133923965,0.0019388379837319038,0.03924135735475815
27,0.05927376379943578,0.457167616593551,0.028986825433958877,0.013246774004027151,0.0009808811328254282,0.04117373014963898
28,0.1032123866551016,0.4513914721594504,0.02933157446880954,0.013007143961252677,0.00043359589206224574,0.040110180296068804
29,0.08464106002898296,0.45399410052413347,0.036442558818316366,0.013428795219114085,0.0017453617324634464,0.0382339032817882
30,0.1221862143219452,0.4480166503360044,0.023599932534821875,0.01270933160732882,0.0020068419333691538,0.04078320700610675
31,0.11408798369140286,0.449669055528548,0.02459046777637412,0.012896301796865114,0.0023492663992031246,0.03948556356192286
32,0.11745198623959752,0.44900252441600813,0.022060821836377652,0.012998078504118065,0.0017747434935785947,0.04113168652592962
33,0.09464208520679827,0.4527801250121348,0.028083016245723333,0.013124244730587388,0.0013076559158799695,0.04114372923234351
34,0.06682890263042018,0.456691233762964,0.025691042027821093,0.01314071003675635,0.0023449413947119863,0.03886742627298477
35,0.10909480242807205,0.45083279658732167,0.02315654119681517,0.013171875798044099,0.00028950851154733645,0.036654649959360824
36,0.11145689625042708,0.45009264957389145,0.021991539525958184,0.01226213231464142,0.00014598508167375509,0.04231039923210202
37,0.10432623841428287,0.451609030783659,0.024700089598170098,0.013172082409222283,0.002846870745376236,0.036703411727268716
38,0.09250919240540505,0.45337148943980304,0.02442736452430905,0.012968267040853658,0.002477218524446107,0.03951784100684206
39,0.09357151730599574,0.4530117549736251,0.028049707690173075,0.013253769554276,0.00145122661249797,0.040129069783729425
40,0.06975083008209647,0.456367967747804,0.023934935710075534,0.013141544684962201,0.0009771224607083749,0.040040614648470786
41,0.06962000421710052,0.4561357939203223,0.03149126062004513,0.01306806311028512,0.0020480937686741143,0.03860205973329644
42,0.09400530408293889,0.4529757056099021,0.028180942064225743,0.013053923187022492,0.001450517287929904,0.039626739107301745
43,0.09725267828484509,0.4525495199308572,0.023613108625658394,0.012943018865261504,0.0033325181713809533,0.04117451271668723
44,0.06775997064129984,0.4566830847886693,0.027187706013046785,0.013718400700783014,0.002294676700435311,0.03606454471014884
45,0.11428719670601604,0.44927368701991144,0.03222402866058547,0.01226448142891281,0.0016772765693927334,0.03970963411301301
46,0.07958004059141882,0.45496267403971347,0.032811604892558674,0.013614786095406678,0.004959937883555336,0.03645426948672448
47,0.08033930719315144,0.4554638480024181,0.011310828909024804,0.013138147069739608,0.0002963662261472965,0.03964289443974029
48,0.08841830329262451,0.453389904340625,0.036292897826656303,0.013554471995532459,0.006438679557893003,0.038924652862506584
49,0.08291120333623687,0.45453293771825054,0.029635883495420866,0.013169200803289559,0.0011177454025766017,0.039343774236058414
50,0.06433529938094654,0.4562789502225322,0.038050514466872895,0.013128133571696359,0.00292836810188065,0.039512500293869594
51,0.07470938019878257,0.4553732499137099,0.03340048662498755,0.012620899616163675,0.0029352403600104346,0.03975166277049292
52,0.043117556303125665,0.4582010388378348,0.03988730970294841,0.01333472244433292,0.001519855079260627,0.03616660295755665
53,0.10453825086129084,0.4510425183749674,0.03175456745129744,0.013042263434092644,0.0009625829505736809,0.04007012585849295
54,0.1006881932370638,0.45199745504193567,0.024531066002712536,0.013133215154546986,0.0014432924385842795,0.04053432405187723
55,0.10762165542036604,0.4507587801082115,0.026067764067916565,0.012772043029963688,0.0018246747718255957,0.04026516136005912
56,0.11054903243376792,0.4505072498660121,0.02032367077336377,0.01345406169659424,0.001633804622151249,0.03909530298436083
57,0.0887921366989598,0.4537646642738589,0.028734880519243732,0.013131586561344432,0.0018515013371558544,0.03908992753653122
58,0.11010040390107209,0.4502930611442485,0.02642936664988906,0.012544199228815795,0.0013938721265336618,0.040352329796886875
59,0.0884987866605075,0.45386070875626444,0.03042103642649118,0.013421531551768225,0.0018413294234918111,0.03680999101603835
60,0.0920003960463209,0.45298811745254575,0.033221155960405126,0.013041432208339847,0.0018838670085166126,0.04026403928999077
61,0.0887921366989598,0.4537646642738589,0.028734880519243732,0.013131586561344432,0.0018515013371558544,0.03908992753653122
62,0.09962152965770649,0.45223041796549435,0.024235079998223424,0.013036618218246301,0.0006277245057980417,0.039911728425523416
63,0.08001383586899541,0.45452873285350626,0.03769349920699812,0.013412001183239031,0.002186866969533475,0.03842140019438281
64,0.10821931209757743,0.45058991408970145,0.026241781871233775,0.012690566483022353,0.002163277504328959,0.04107920620497451
65,0.0887921366989598,0.4537646642738589,0.028734880519243732,0.013131586561344432,0.0018515013371558544,0.03908992753653122
66,0.12184182016537161,0.4481530355878089,0.023098795511698803,0.01300959755281563,0.0017697859044745045,0.04001409245246637
67,0.1051546742670254,0.4511801050122126,0.027608141508577728,0.013011644262476996,0.001494012732274305,0.03940227766659968
68,0.07347758041587524,0.455971625358539,0.024077107924099887,0.013161336676354577,0.0025349168966744976,0.03931976238949113
69,0.10498277385432828,0.45150560779128146,0.022066331251799694,0.013905179487475227,0.0009618728642830853,0.03800709103784628
70,0.11235064660427022,0.4499639737858204,0.021054682300396855,0.012220693446108457,0.0005155025401160983,0.04224119794895397
71,0.10289418733335183,0.4517087963072091,0.02851903520336663,0.012544904682278268,0.001837586031177298,0.03665521523360042
72,0.10956503687545185,0.45073261379609014,0.01732071155337237,0.012849414115993198,0.0011769264600250177,0.04005172668150977
73,0.11368398527050946,0.4497534343826431,0.023023339933348083,0.013096090243061636,0.0017270539769191422,0.04027616671470549
74,0.1190022457078646,0.448303447468607,0.0323440366171794,0.012788383679188015,0.0017074410782596007,0.04012009708717865
75,0.09541459404637996,0.452744960643391,0.029186791020086235,0.01290505698245361,0.0007250433256989638,0.03913235308217901
76,0.11598569929355498,0.4493158336944571,0.023249871713336492,0.012944837367474461,0.002718561005739568,0.04005226399341303
77,0.10865204630661376,0.45055290445658347,0.025463132416723627,0.012863355210245862,0.0033637696566456484,0.04082322796382942
78,0.08340670308891249,0.4548246587763,0.023471994501742876,0.013705805081683784,0.00190532111544634,0.03761723949551951
79,0.12448106965744088,0.44726939447293323,0.03075144614751655,0.012251707413078912,0.0015641247431539861,0.040124347413845685
80,0.09027864660662668,0.45337641295800596,0.03314812110669851,0.013563412981999952,0.004986101489533215,0.03782821696537041
81,0.0721449059216162,0.45597286600998627,0.0242276910207662,0.012707277272745425,0.0020856547477105126,0.04178581716069411
82,0.08767158934519957,0.453827446279814,0.030060542719931357,0.013547974340021043,0.009347916379072395,0.03843731668549921
83,0.09903931223831626,0.45170518892975325,0.03760591712331596,0.013022838227406693,0.0011094151505779402,0.03905085487255003
84,0.0762438840751345,0.45504990054831307,0.03647686936076066,0.01333134159482225,0.0029680935408455855,0.03890628258996702
85,0.07761461785860414,0.45506960736313173,0.033040658451245986,0.013730585311042615,0.001851095244712672,0.038865929717001244
86,0.061491271766172355,0.45674212676756454,0.03809566741972742,0.013436859159861286,0.0017982023505844725,0.03658298801487986
87,0.08844157604526333,0.4535965305952335,0.0299319882694817,0.01302548147120337,0.005868994490480918,0.04121986526121701
88,0.11467808552194994,0.44937715455505806,0.02733165890866155,0.01309495099863807,0.0007169177370216726,0.04041214612806016
89,0.11568091196216448,0.44919641610440947,0.02734587030110776,0.01276708276728303,0.001434580645809516,0.040289921964930704
90,0.1228728850052083,0.4480881246579028,0.019904691982630018,0.013078483567169742,0.0016307300265061605,0.03947464892527228
91,0.11815013258772139,0.44883658796260373,0.02440616951462011,0.013114186764730962,0.001244482586458708,0.04018472999203799
92,0.1255347715067249,0.4473604602248506,0.02353561991575277,0.012557481291519082,0.0021239752181207885,0.04017204145889372
93,0.08853473498739091,0.4539732379140752,0.027827663154319247,0.012942336906604712,0.0017354347149356852,0.03706705688975196
94,0.10212359666810689,0.4514496052057246,0.0316238011974552,0.013100441909599431,0.0018860304626218834,0.0402344814251813
95,0.09922550267079713,0.4525919246195265,0.021067341828274296,0.01304747984020659,0.0028271068669472304,0.036953123488783234
96,0.09962194021407311,0.45223202681904534,0.02421587715455565,0.013036672296676387,0.000642213116308862,0.0398974308851385
97,0.09605621017654888,0.45239171346100765,0.03374489730652428,0.01342052576561316,0.002029255832524784,0.03919278178124243
98,0.0887921366989598,0.4537646642738589,0.028734880519243732,0.013131586561344432,0.0018515013371558544,0.03908992753653122
99,0.10304751915786389,0.45148070242359206,0.027568637831822857,0.012986220632015558,0.0021644884052701772,0.040381874976108026
100,0.11968645482686692,0.4486175895070329,0.02289865503895374,0.013079642740258938,0.0011882545307547226,0.03974726333800913
101,0.1195398841678459,0.44879038890272416,0.020765767300655436,0.013350547893089577,0.002823394392937944,0.03855142556083837
102,0.06916256149592026,0.45644788233405226,0.0263372214227038,0.013219670522829591,0.002585541680132384,0.03817923770663008
103,0.09673752904276019,0.45298839370134025,0.01843570024604447,0.013536392107704801,0.001847804942136609,0.03831243144674633
104,0.08024102882787003,0.4550633054905787,0.021279340205003775,0.012663280701715091,0.00014800106229100537,0.04208143617104569
105,0.09087434713127956,0.45378899295370795,0.02268060377538293,0.013183386524686628,0.0014056621650288493,0.037837888068508574
106,0.09580373088741286,0.45310865494931235,0.016050445095764795,0.013134310895150198,0.0010623946638698865,0.0399633917146753
107,0.08522211395239689,0.45456720858702776,0.02198480287623537,0.011745993327701843,0.0010678662817475994,0.03929666343523692
108,0.0841581138179206,0.4540637575245379,0.03392396228096281,0.013040759166016972,0.0019489500940147824,0.04055667921991899
109,0.0860900485309251,0.4541327929354375,0.029906457493519778,0.012503685562363248,0.001696980935762982,0.038720319616656
110,0.08653143545721,0.4541836944284322,0.02722935233722884,0.013181113966214235,0.001986971554396338,0.0386540334082958
111,0.08421191666862893,0.4545059569392934,0.024493937022697563,0.013146143360696728,0.003298841358129858,0.04038896994911642
112,0.076305890643533,0.455830806199068,0.024246422538915728,0.013829106021636587,0.001363519069216301,0.0356798511274365
113,0.11762843104646341,0.4486580267220293,0.03075253307747529,0.0122352597381672,0.0017412567114892651,0.040330339478289984
114,0.09022382300536531,0.4534774585824754,0.03288626154274362,0.013555132298823833,0.0029027675652632335,0.036751932008325855
115,0.07862369576690095,0.45507708608051495,0.027666628481913508,0.01294977547809211,0.00039393152119181435,0.04114260826242464
116,0.07473914771871604,0.45546505724880304,0.034556891401184835,0.013613482343911281,0.0035494336997163715,0.036790682924508995
117,0.08513276033391425,0.45361817704416335,0.030489659045750465,0.013236520431373239,0.0009212765798027999,0.04738599793713882
118,0.07757581957629153,0.4547200210803947,0.03967107207544959,0.013310818994602493,0.00310927002833779,0.038361341539918103
119,0.0517882206104635,0.45753490789925866,0.03568225385658534,0.013208016085906247,0.0014670157665366793,0.04046755227692221
120,0.05041081558661474,0.4580083338604955,0.03417755768283871,0.01342082688728793,0.0021063115144361044,0.035840974109436353
121,0.10395429233036664,0.45113604086956155,0.030376512619379476,0.01288443051164074,0.0024039400628848113,0.04122830749753631
122,0.08446199533392726,0.4544196489055356,0.026326746420923385,0.013255140888588465,0.0010256399550231227,0.04011389731449778
123,0.10571578118050579,0.451077170484144,0.02736149024517398,0.012867202320952622,0.001584480438364002,0.03968721680943144
124,0.07097719241057114,0.4564033612641373,0.019427418565112795,0.013488084510497027,0.0018017648175619623,0.03961812119563481
125,0.10412762009695263,0.4512493038551455,0.02840654464997918,0.013194976179816926,0.0019745427757380976,0.04043204595140172
126,0.10940353259896293,0.45030657324502515,0.029730438102795704,0.01275838480174162,0.0025422166570269905,0.03964746472820295
127,0.0808871458379267,0.45485334769419933,0.030765577546431933,0.012959845937037766,0.001893114935272035,0.03769884505650137
128,0.0915205182793924,0.45313782648675976,0.03466827293109257,0.013137894189536106,0.0019321520299327073,0.03775566372232966
129,0.08334882461178363,0.4547073778747306,0.02870755615781228,0.01301637415000833,0.001849739756666898,0.03626685072050686
130,0.07384184711515177,0.4555263836482344,0.03356881905102898,0.012993824601627403,0.0010707120674277495,0.038818146315574446
131,0.07428590599687171,0.4557401560376445,0.029080006498527898,0.013570421021566262,0.0009728494522204682,0.037971517721093744
132,0.1094008913660015,0.45033540030826624,0.028291967664116135,0.012758074337543165,0.002398259802224697,0.04026905399927375
133,0.08818705035660064,0.4534972981624742,0.034965911148230354,0.013044351673647373,0.0024157530050119224,0.03959771073678846
134,0.11040071791568114,0.45021344425709786,0.0273464092202415,0.013195967288061128,0.004078967677270264,0.03971326670892417
135,0.09719143944391957,0.45253395330323987,0.027601675890051712,0.013562177991065832,0.0029925412260151303,0.03883534383025491
136,0.07097615710338476,0.4559348990921674,0.0319772902829961,0.013195765019025505,0.0013196523356878245,0.038936854099681804
137,0.05135293211695476,0.4579347656173414,0.025380336793347374,0.013411664102193724,0.001165024093397618,0.04251244499691158
138,0.08929110199152553,0.4535959298889352,0.028815694986609932,0.012823799612875986,0.0013937563655057087,0.04062887604492041
139,0.06819168464822423,0.456564880055897,0.02454320777003041,0.013268484820865914,0.0014488854844847715,0.03925099016110315
140,0.06573660911569627,0.45675267966740746,0.025337282394793662,0.013165548177408079,0.0011654616327413088,0.040013955744762415
141,0.06720731491265428,0.45668127883433796,0.02496246778569262,0.013509708067476993,0.0016193112119268504,0.038756286866292865
142,0.08035112755003093,0.4545534278315745,0.03459726488783003,0.013096646048427835,0.0010283876825441126,0.040337480627954864
143,0.07324499715747597,0.4556567956601384,0.03297826188208316,0.013168116378963618,0.0009475757778562069,0.038321609697186454
144,0.07898769574823722,0.45511640174196233,0.028919046868345753,0.013256067105367834,0.0019666720724305885,0.038779875986778754
145,0.08406835683897959,0.4540699911115982,0.03386345072486068,0.013075207649207068,0.0015303695824250031,0.04070666516154332
146,0.05906720778339704,0.45746737474897226,0.029373853881454106,0.013878974048575911,0.0007526404411422343,0.03615008652531983
147,0.09324060201654412,0.4528012146858714,0.03459627713476254,0.012414827104873601,0.0011305993086412384,0.03928660296071054
148,0.06799759468862313,0.455989698365922,0.04134879251172766,0.013862872910259168,0.0013766462816954745,0.03403818829183123
149,0.057798951140742495,0.45698399525392525,0.036520382444946285,0.012690376534419607,3.4037319873863304e-05,0.04023954691873358
150,0.06467442897838244,0.45635648455593947,0.03899493917727028,0.0136338559783077,0.001889377724709757,0.03660255161266456
151,0.07525295604070507,0.45546846208988634,0.03163608971928119,0.013278554772975076,0.0004815582751473632,0.0385541875476729
152,0.0603676860544993,0.45654422678451523,0.04113526753444904,0.013306022510925086,0.0015938910217844094,0.03853652938877291
153,0.044344277530807136,0.4578152890970491,0.04141907507769183,0.012726182944100137,0.0015945145498417782,0.03967139913611231
154,0.04013613927062714,0.4582668609169429,0.04111397909253887,0.013466711212206498,0.001978499327878274,0.03700654438440756
155,0.10302413025339838,0.4514840377231952,0.026461908626263103,0.012935171658079754,0.0008415541892218602,0.04118880434645002
156,0.07505776540002883,0.45572294623647974,0.025930630326486456,0.01343801472471585,0.0010527883262908468,0.039035220478125625
157,0.08025317511638766,0.45488420622621334,0.029763411785314713,0.013080613369731093,0.0009302297397161195,0.039320693806062075
158,0.08966907629046686,0.45391946699402214,0.022700935609401285,0.013485768143839923,0.0009474444513970607,0.03850714686286631
159,0.0971664284173074,0.4523183361010922,0.03039575548686292,0.013317437588664776,0.0010615972440017648,0.0403670174371566
160,0.0618348639093186,0.45699549486880114,0.03290970671257421,0.013162027885640852,0.00142353018763159,0.036839127826974856
161,0.03331286266042345,0.45889316202453095,0.03875542233198868,0.013917270531858901,0.0011369767109855372,0.035564539334982485
162,0.07508794679275309,0.455572601230138,0.032424697769626656,0.013249331839845582,0.001402666106587373,0.03648226543966556
163,0.06841602734380338,0.4559606286896458,0.035223777045164946,0.013072097174968256,0.000617193569687037,0.04036293494622354
164,0.0372393587527926,0.458658171935504,0.03684282677931774,0.013382159386336053,0.0009559253022307644,0.03797364616307621
165,0.045421051257292296,0.4580524795337462,0.03810284968758437,0.013634852640716955,0.0009432576603418138,0.03771242379045301
166,0.08073700024284784,0.4546271490034451,0.03221842912006687,0.01283880103227455,0.0011385972567854192,0.040482872212047646
167,0.06170757499290771,0.45645897622580617,0.04087764636187937,0.013280793410509913,0.001264911164707249,0.038074891502226475
168,0.10439703388356698,0.451166559762952,0.029612978618206148,0.01316868407029483,0.0007401803705713803,0.04015961679806641
169,0.08136225502606441,0.45481918005214644,0.031281727105750654,0.013492524386571737,0.0012619666833997383,0.036629195479575896
